8.8.4.4,172.31.3.121,DNS,248,Standard query response 0xe7f5 A xl-core-gateway-20.eu-west-1.elasticbeanstalk.com A 52.18.43.1 A 52.30.189.125 A 52.16.13.87 A 54.77.64.166 A 54.76.81.158 A 52.19.239.107 A 54.77.140.88 A 52.18.145.194 OPT
209.244.0.4,172.31.3.121,DNS,103,Standard query response 0x5dce A ghs.l.google.com A 74.125.28.121 OPT
172.31.3.121,172.31.1.6,DNS,543,Standard query response 0xcd1c A officecdn.microsoft.com CNAME officecdn15.c2r.microsoft.com.akadns.net CNAME officecdn15-worldwide.c2r.microsoft.com.akadns.net CNAME 2-01-3f20-0003.cdx.cedexis.net CNAME officecdn-prod.microsoft.com.edgesuite.net CNAME officecdn-prod.microsoft.com.edgesuite.net.globalredir.akadns.net CNAME a1737.dspw65.akamai.net A 23.63.98.43 A 23.63.98.32 NS d.gtld-servers.net NS g.gtld-servers.net NS l.gtld-servers.net NS b.gtld-servers.net NS c.gtld-servers.net NS a.gtld-servers.net NS h.gtld-servers.net NS j.gtld-servers.net
172.31.1.6,172.31.139.20,DNS,83,Standard query response 0x96a6 Server failure A officecdn.microsoft.com
172.31.3.121,172.31.1.6,DNS,461,Standard query response 0xcdbe A xl-core-gateway-20.eu-west-1.elasticbeanstalk.com A 54.76.81.158 A 54.77.140.88 A 52.16.13.87 A 54.77.64.166 A 52.30.189.125 A 52.18.145.194 A 52.19.239.107 A 52.18.43.1 NS m.gtld-servers.net NS b.gtld-servers.net NS c.gtld-servers.net NS k.gtld-servers.net NS a.gtld-servers.net NS h.gtld-servers.net NS j.gtld-servers.net NS i.gtld-servers.net NS f.gtld-servers.net NS e.gtld-servers.net NS d.gtld-servers.net NS g.gtld-servers.net NS l.gtld-servers.net
172.31.3.121,172.31.1.6,DNS,334,Standard query response 0xb7de A ghs.google.com CNAME ghs.l.google.com A 74.125.28.121 NS l.gtld-servers.net NS e.gtld-servers.net NS h.gtld-servers.net NS g.gtld-servers.net NS m.gtld-servers.net NS k.gtld-servers.net NS d.gtld-servers.net NS j.gtld-servers.net NS a.gtld-servers.net NS f.gtld-servers.net NS b.gtld-servers.net NS c.gtld-servers.net NS i.gtld-servers.net
172.31.1.6,172.31.3.121,DNS,76,Standard query 0xbedc A ghs.l.google.com
172.31.3.121,172.31.1.6,DNS,316,Standard query response 0xbedc A ghs.l.google.com A 74.125.28.121 NS b.gtld-servers.net NS g.gtld-servers.net NS k.gtld-servers.net NS c.gtld-servers.net NS i.gtld-servers.net NS e.gtld-servers.net NS f.gtld-servers.net NS m.gtld-servers.net NS a.gtld-servers.net NS h.gtld-servers.net NS l.gtld-servers.net NS d.gtld-servers.net NS j.gtld-servers.net
209.244.0.4,172.31.3.121,DNS,802,Standard query response 0x0066 DS wixdns.net NSEC3 RRSIG SOA a.gtld-servers.net RRSIG NSEC3 RRSIG OPT
172.31.130.65,172.31.1.6,DNS,76,Standard query 0x62f5 A www.facebook.com
172.31.3.121,172.31.1.6,DNS,343,Standard query response 0xc86e A www.offers4u.org CNAME www33.wixdns.net A 216.185.153.44 NS l.gtld-servers.net NS a.gtld-servers.net NS h.gtld-servers.net NS i.gtld-servers.net NS f.gtld-servers.net NS d.gtld-servers.net NS g.gtld-servers.net NS c.gtld-servers.net NS m.gtld-servers.net NS k.gtld-servers.net NS b.gtld-servers.net NS e.gtld-servers.net NS j.gtld-servers.net
172.31.1.6,172.31.3.121,DNS,76,Standard query 0xf9c4 A www33.wixdns.net
172.31.3.121,172.31.1.6,DNS,313,Standard query response 0xf9c4 A www33.wixdns.net A 216.185.153.44 NS j.gtld-servers.net NS i.gtld-servers.net NS m.gtld-servers.net NS g.gtld-servers.net NS d.gtld-servers.net NS e.gtld-servers.net NS b.gtld-servers.net NS k.gtld-servers.net NS f.gtld-servers.net NS a.gtld-servers.net NS h.gtld-servers.net NS l.gtld-servers.net NS c.gtld-servers.net
172.31.150.209,172.31.1.6,DNS,83,Standard query 0xa81c A officecdn.microsoft.com
172.31.1.6,172.31.3.121,DNS,83,Standard query 0x8688 A officecdn.microsoft.com
172.31.3.121,172.31.1.6,DNS,543,Standard query response 0x8688 A officecdn.microsoft.com CNAME officecdn15.c2r.microsoft.com.akadns.net CNAME officecdn15-worldwide.c2r.microsoft.com.akadns.net CNAME 2-01-3f20-0003.cdx.cedexis.net CNAME officecdn-prod.microsoft.com.edgesuite.net CNAME officecdn-prod.microsoft.com.edgesuite.net.globalredir.akadns.net CNAME a1737.dspw65.akamai.net A 23.63.98.43 A 23.63.98.32 NS b.gtld-servers.net NS e.gtld-servers.net NS h.gtld-servers.net NS i.gtld-servers.net NS f.gtld-servers.net NS a.gtld-servers.net NS l.gtld-servers.net NS c.gtld-servers.net
172.31.107.44,172.31.1.6,DNS,79,Standard query 0x3e32 A clients3.google.com
172.31.150.209,172.31.1.6,DNS,83,Standard query 0xf115 A officecdn.microsoft.com
172.31.1.6,172.31.3.121,DNS,83,Standard query 0x72eb A officecdn.microsoft.com
