172.31.121.175,172.31.1.6,DNS,78,Standard query 0xa31f A scontent.lrcdn.net
172.31.1.6,172.31.3.121,DNS,78,Standard query 0x186c A scontent.lrcdn.net
172.31.1.6,172.31.3.121,DNS,83,Standard query 0x81ae A officecdn.microsoft.com
209.244.0.4,172.31.3.121,DNS,271,Standard query response 0x49ce A datahub.serving-sys.com CNAME haproxy-dmp.sizmdx.com CNAME dmp-prod-haproxyd-14y2amas34vrd-330219680.us-east-1.elb.amazonaws.com A 52.5.151.22 A 52.22.25.35 A 52.87.28.94 A 52.201.111.110 OPT
172.31.3.121,172.31.1.6,DNS,543,Standard query response 0x81ae A officecdn.microsoft.com CNAME officecdn15.c2r.microsoft.com.akadns.net CNAME officecdn15-worldwide.c2r.microsoft.com.akadns.net CNAME 2-01-3f20-0003.cdx.cedexis.net CNAME officecdn-prod.microsoft.com.edgesuite.net CNAME officecdn-prod.microsoft.com.edgesuite.net.globalredir.akadns.net CNAME a1737.dspw65.akamai.net A 23.63.98.43 A 23.63.98.32 NS h.gtld-servers.net NS b.gtld-servers.net NS j.gtld-servers.net NS d.gtld-servers.net NS k.gtld-servers.net NS a.gtld-servers.net NS m.gtld-servers.net NS g.gtld-servers.net
172.31.1.6,172.31.139.20,DNS,83,Standard query response 0x1bdc Server failure A officecdn.microsoft.com
8.8.4.4,172.31.3.121,DNS,801,Standard query response 0xdf77 DS cdnga.net NSEC3 RRSIG SOA a.gtld-servers.net RRSIG NSEC3 RRSIG OPT
172.31.3.121,172.31.1.6,DNS,339,Standard query response 0x0281 A cdn.kmplayer.com.cdnga.net A 174.35.73.95 A 174.35.73.80 NS h.gtld-servers.net NS f.gtld-servers.net NS d.gtld-servers.net NS l.gtld-servers.net NS a.gtld-servers.net NS i.gtld-servers.net NS m.gtld-servers.net NS e.gtld-servers.net NS j.gtld-servers.net NS k.gtld-servers.net NS c.gtld-servers.net NS g.gtld-servers.net NS b.gtld-servers.net
172.31.3.121,172.31.1.6,DNS,369,Standard query response 0xebbd A cdn.kmplayer.com CNAME cdn.kmplayer.com.cdnga.net A 174.35.73.80 A 174.35.73.95 NS j.gtld-servers.net NS f.gtld-servers.net NS i.gtld-servers.net NS b.gtld-servers.net NS l.gtld-servers.net NS g.gtld-servers.net NS h.gtld-servers.net NS m.gtld-servers.net NS d.gtld-servers.net NS a.gtld-servers.net NS k.gtld-servers.net NS c.gtld-servers.net NS e.gtld-servers.net
172.31.1.6,172.31.3.121,DNS,75,Standard query 0x0378 A myanimelist.net
172.31.1.6,172.31.170.13,DNS,74,Standard query response 0x0001 No such name A fiabroaet.info
172.31.1.6,172.31.170.13,DNS,74,Standard query response 0x0001 No such name A fiabroaet.info
172.31.1.6,172.31.170.13,DNS,74,Standard query response 0x0001 No such name A fiabroaet.info
172.31.1.6,172.31.170.13,DNS,74,Standard query response 0x0001 No such name A fiabroaet.info
172.31.146.201,172.31.1.6,DNS,76,Standard query 0x3589 A www.google.co.in
172.31.1.6,172.31.3.121,DNS,83,Standard query 0x27e6 A e10379.b.akamaiedge.net
209.244.0.4,172.31.3.121,DNS,809,Standard query response 0x1c7c DS dropboxstatic.com NSEC3 RRSIG SOA a.gtld-servers.net RRSIG NSEC3 RRSIG OPT
172.31.3.121,172.31.1.6,DNS,331,Standard query response 0xca02 A clientupdates.dropboxstatic.com A 54.192.197.106 NS h.gtld-servers.net NS g.gtld-servers.net NS l.gtld-servers.net NS d.gtld-servers.net NS a.gtld-servers.net NS i.gtld-servers.net NS b.gtld-servers.net NS k.gtld-servers.net NS e.gtld-servers.net NS f.gtld-servers.net NS j.gtld-servers.net NS c.gtld-servers.net NS m.gtld-servers.net
172.31.1.6,172.31.138.207,DNS,126,Standard query response 0x5201 A android.clients.google.com CNAME android.l.google.com A 216.58.194.206
172.31.1.6,172.31.170.13,DNS,72,Standard query response 0x0003 No such name A otucaviy.org
172.31.1.6,172.31.170.13,DNS,72,Standard query response 0x0003 No such name A otucaviy.org
172.31.1.6,172.31.170.13,DNS,72,Standard query response 0x0003 No such name A otucaviy.org
172.31.1.6,172.31.170.13,DNS,72,Standard query response 0x0003 No such name A otucaviy.org
172.31.148.113,172.31.1.6,DNS,81,Standard query 0x96fa AAAA scontent.xx.fbcdn.net
172.31.148.7,172.31.1.6,DNS,89,Standard query 0x68b4 A fbcdn-creative-a.akamaihd.net
172.31.129.255,172.31.1.6,DNS,79,Standard query 0x22ac A account.hotstar.com
172.31.129.255,172.31.1.6,DNS,79,Standard query 0x9fd6 A account.hotstar.com
209.244.0.4,172.31.3.121,DNS,161,Standard query response 0xfea4 A bundesliga18-lh.akamaihd.net CNAME a383.w23.akamai.net A 173.205.76.82 A 173.205.76.74 OPT
4.2.2.4,172.31.3.121,DNS,118,Standard query response 0x65ed A instagram.fdel1-1.fna.fbcdn.net A 157.240.189.32 OPT
172.31.3.121,172.31.1.6,DNS,328,Standard query response 0x80ac A instagram.fdel1-1.fna.fbcdn.net A 157.240.189.32 NS c.gtld-servers.net NS d.gtld-servers.net NS h.gtld-servers.net NS b.gtld-servers.net NS g.gtld-servers.net NS a.gtld-servers.net NS l.gtld-servers.net NS f.gtld-servers.net NS k.gtld-servers.net NS m.gtld-servers.net NS i.gtld-servers.net NS j.gtld-servers.net NS e.gtld-servers.net
172.31.1.6,172.31.3.121,DNS,83,Standard query 0x9e6c A officecdn.microsoft.com
172.31.3.121,172.31.1.6,DNS,543,Standard query response 0x9e6c A officecdn.microsoft.com CNAME officecdn15.c2r.microsoft.com.akadns.net CNAME officecdn15-worldwide.c2r.microsoft.com.akadns.net CNAME 2-01-3f20-0003.cdx.cedexis.net CNAME officecdn-prod.microsoft.com.edgesuite.net CNAME officecdn-prod.microsoft.com.edgesuite.net.globalredir.akadns.net CNAME a1737.dspw65.akamai.net A 23.63.98.32 A 23.63.98.43 NS m.gtld-servers.net NS k.gtld-servers.net NS a.gtld-servers.net NS e.gtld-servers.net NS f.gtld-servers.net NS g.gtld-servers.net NS i.gtld-servers.net NS d.gtld-servers.net
172.31.1.6,172.31.139.20,DNS,83,Standard query response 0xe7f1 Server failure A officecdn.microsoft.com
172.31.123.73,172.31.1.6,DNS,87,Standard query 0x3680 A fbcdn-dragon-a.akamaihd.net
172.31.1.6,172.31.139.237,DNS,105,Standard query response 0x6975 A connectivitycheck.android.com A 216.58.194.206
172.31.1.6,172.31.139.237,DNS,105,Standard query response 0x9871 A connectivitycheck.android.com A 216.58.194.206
209.244.0.4,172.31.3.121,DNS,173,Standard query response 0x1d82 A b-0.19-a3000408.8050081.16a8.ab2.3ea4.410.0.qswrlzclwnfjleeltzim8gsdwb.avts.mcafee.com A 127.129.0.128 OPT
